COURSE,E10_GRADE_12,E10_GRADE_10,E10_GRADE_7,E10_GRADE_4,E10_GRADE_02,E10_GRADE_00,E10_GRADE_MINUS_3,E10_PASSED,E10_FAILED,E10_ABSENT
42083,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42084,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42085,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42086,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42087,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42089,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42090,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42091,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42093,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42095,16,18,5,0,1,0,0,No data,No data,5
42101,38,19,15,8,13,9,2,No data,No data,11
42104,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42105,9,7,1,0,3,0,0,No data,No data,14
42106,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42107,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42108,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42111,16,23,13,1,0,0,0,No data,No data,4
42112,5,19,21,6,1,0,0,No data,No data,2
42113,3,20,16,8,2,2,0,No data,No data,4
42114,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42115,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42116,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42117,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42121,6,7,0,0,0,0,0,No data,No data,1
42122,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42123,5,20,9,0,0,0,0,No data,No data,11
42124,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42125,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42132,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42133,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42134,7,6,0,0,0,0,0,No data,No data,No data
42136,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42137,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42138,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42139,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42142,No data,No data,No data,No data,No data,No data,No data,8,0,No data
42143,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42146,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42147,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42171,0,6,5,4,1,1,1,No data,No data,No data
42172,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42175,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42176,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42177,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42178,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42179,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42180,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42181,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42182,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42183,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42184,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42185,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42186,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42187,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42188,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42189,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42195,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42196,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42246,7,8,3,1,0,1,0,No data,No data,1
42251,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42252,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42253,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42255,6,3,5,0,0,0,0,No data,No data,3
42259,3,22,15,3,0,0,0,No data,No data,3
42262,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42269,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42270,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42273,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42274,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42275,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42276,1,10,0,0,0,0,0,No data,No data,1
42278,13,4,17,10,0,0,0,No data,No data,3
42279,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42280,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42281,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42282,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42283,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42286,No data,No data,No data,No data,No data,No data,No data,59,0,2
42340,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42342,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42343,0,2,4,0,0,0,0,No data,No data,1
42344,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42345,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42346,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42347,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42348,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42349,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42350,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42351,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42352,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42370,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42371,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42372,0,25,13,2,1,2,0,No data,No data,2
42373,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42375,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42376,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42377,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42378,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42380,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42381,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42382,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42383,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42385,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42386,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42387,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42388,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42389,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42390,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42391,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42392,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42401,19,63,42,13,3,0,0,No data,No data,5
42402,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42403,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42404,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42405,7,9,21,18,7,6,4,No data,No data,8
42406,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42413,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42414,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42415,4,15,38,23,3,4,0,No data,No data,8
42417,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42421,8,14,17,21,12,8,1,No data,No data,7
42424,1,6,9,15,5,1,4,No data,No data,6
42425,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42429,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42430,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42432,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42433,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42435,17,39,30,13,8,0,0,No data,No data,9
42436,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42437,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42438,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42439,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42451,3,29,7,2,0,0,0,No data,No data,1
42452,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42453,0,8,5,0,0,0,0,No data,No data,No data
42457,5,12,22,3,3,2,0,No data,No data,No data
42458,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42459,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
